"GEOID","NAME","STATE","YEAR","TOTAL_POP","MEDIAN_AGE","WHITE_POP","BLACK_POP","ASIAN_POP","HISPANIC_POP","MEDIAN_INCOME","POVERTY_RATE","NO_HEALTH_INSURANCE","MEDIAN_HOME_VALUE","MEDIAN_RENT","BACHELORS_DEGREE"
"16081","Teton","ID",2021,218131,41.6761748725548,598025,147333,95926,56831,90777,28.3177047572099,29.6201403136365,690271,2026,17.8294508857653
"17069","Hardin","IL",2021,597829,44.084831145592,846859,284688,74935,100857,31573,21.1698496900499,27.0934914518148,326939,1279,46.3546683569439
"17059","Gallatin","IL",2021,831694,49.5258823037148,669424,68631,63164,131614,55609,21.477985313395,4.46880186907947,513764,1885,46.6943744942546
"17147","Piatt","IL",2021,507535,31.069480907172,619598,395423,142148,253015,96364,25.3698339057155,2.88265546783805,578665,2259,25.4632943915203
"17121","Marion","IL",2021,514248,36.5417108917609,562749,286293,271150,204123,84398,18.9159033715259,1.06594258686528,765704,2458,14.0261245914735
"26065","Ingham","MI",2021,136526,43.798342035152,584124,407974,115198,88203,47989,27.1564367006067,23.8689275993966,393720,1199,41.7882365547121
"19053","Decatur","IA",2021,771145,30.9838357428089,887529,475442,61138,222431,77031,27.2379962506238,9.72811290062964,881008,1904,40.5120483157225
"26051","Gladwin","MI",2021,891950,45.643285154365,759315,339918,26190,207423,57049,12.9139528039377,20.0905052991584,857568,2300,11.8936371896416
"26105","Mason","MI",2021,11543,31.5444463957101,763926,115695,112903,16043,71387,14.4965801341459,17.2863527527079,909857,1149,42.5075764325447
"18135","Randolph","IN",2021,507536,44.5203649485484,898634,192646,167971,352699,32563,26.288752410328,6.17797606391832,108276,2669,43.0439091427252
"40143","Tulsa","OK",2021,690856,44.5578863658011,494174,235985,250097,380705,61502,26.5837974043097,3.4150540153496,220843,1645,28.0751810781658
"36079","Putnam","NY",2021,30895,35.6539566908032,339964,53835,50016,166532,72523,5.14415250043385,11.4741632156074,888301,1036,26.2040236173198
"40097","Mayes","OK",2021,977617,45.919419717975,502908,373187,121274,208126,98463,12.2033702221233,9.98082165140659,843017,2731,35.2938968827948
"36029","Erie","NY",2021,243676,33.6162247089669,25734,251873,239086,40130,78204,23.3282692043576,12.7773920958862,397596,2158,49.7571103298105
"26085","Lake","MI",2021,184597,41.2821889296174,166739,326399,251824,220791,69820,22.7199166791979,9.5219380245544,174751,2073,42.396240986418
"40021","Cherokee","OK",2021,886606,36.118399980478,74339,326310,115033,73851,65696,5.09240708895959,22.0031074527651,483079,799,40.7908711256459
"21023","Bracken","KY",2021,840200,49.2968029947951,68641,413063,246046,326995,46956,23.4670032234862,15.2718133432791,771823,1041,46.5891018882394
"26045","Eaton","MI",2021,816499,42.2219386510551,223444,247166,140095,101800,66332,7.74243445019238,25.5953110288829,578927,2738,45.8324267552234
"40035","Craig","OK",2021,468348,32.6501879980788,28414,405556,233208,300953,52078,26.1262479657307,24.1194058977999,434881,2552,29.5827189134434
"26155","Shiawassee","MI",2021,239966,38.0523081729189,38626,381598,246345,369500,30081,21.5051351534203,26.235058279708,849367,834,41.5339560504071
"20119","Meade","KS",2021,822580,46.13166494295,472434,158332,299564,152268,76826,22.211933498038,28.5122867999598,543947,2321,23.3130423724651
"20099","Labette","KS",2021,654764,42.531690755859,323728,396562,133948,369498,64096,13.7189942249097,23.4269480360672,665142,641,12.0464769098908
"20077","Harper","KS",2021,23464,43.614534563385,199334,355726,49826,277945,75547,29.0046476887073,8.83993980009109,711336,1638,37.3636394296773
"20043","Doniphan","KS",2021,987636,34.0147249121219,331567,22386,274085,327712,82794,18.3430863905232,22.3462708038278,589525,1895,54.5302978041582
"20157","Republic","KS",2021,953744,37.1316579077393,531136,404319,294343,335047,78276,17.7598443126772,7.1619906462729,316060,2189,45.7261606841348
"20005","Atchison","KS",2021,439334,45.5913727311417,568874,173519,176428,47314,96253,21.5757764538284,28.2156168948859,557898,2661,27.550061037764
"21075","Fulton","KY",2021,538914,47.3855679295957,219865,409401,36226,86421,51939,10.5938710051123,10.5403089802712,824751,2456,58.576051928103
"08003","Alamosa","CO",2021,914890,41.8838989920914,892202,201693,277176,219342,56117,25.7054971077014,15.4147965623997,674617,553,51.9003431336023
"36001","Albany","NY",2021,3297,38.1258718157187,846583,203531,292178,103440,60917,5.90697206323966,22.4348053825088,556952,1948,10.7325307582505
"40015","Caddo","OK",2021,414465,45.5030542379245,645724,151842,10930,37845,74155,27.2715243929997,25.3872990421951,653569,2596,59.1303425049409
"28095","Monroe","MS",2021,403195,30.2311607683077,802474,88674,271409,334268,53944,28.3120266988408,28.5822920431383,464361,2456,42.0896615856327
"21035","Calloway","KY",2021,6546,39.8416029615328,108587,77640,90052,91196,60835,17.007273582276,10.1464368053712,541095,721,39.1951013961807
"26061","Houghton","MI",2021,109104,44.7863636212423,141271,436212,55496,317813,93805,14.3986870429944,10.8833175036125,724724,2229,30.2593660796992
"40105","Nowata","OK",2021,354524,42.6304980553687,66825,478331,21918,29102,44864,13.6100959044416,27.8186979051679,445482,2937,44.7737857722677
"08087","Morgan","CO",2021,128517,41.3571219099686,31333,441797,150321,14776,77136,6.4992528827861,16.6240670322441,194456,2609,45.7968092430383
"08105","Rio Grande","CO",2021,680047,30.8371230075136,124946,499106,68460,383832,88342,19.7010034706909,29.5497763738967,674380,1218,37.7199134463444
"08089","Otero","CO",2021,741961,44.4346683239564,672772,470012,185762,72721,34361,5.11362690711394,17.9823841550387,375042,2165,47.9468188271858
"02068","Denali","AK",2021,673622,47.1689727064222,354605,451197,229480,124486,89083,25.9174789837562,5.53133686305955,940055,528,11.5414965804666
"02275","Wrangell","AK",2021,117838,37.4156452156603,556714,157734,87336,342716,56573,7.62191352667287,26.3306625466794,622433,1219,43.0337428022176
"24023","Garrett","MD",2021,148541,37.2450951766223,350536,263966,74155,358201,47560,5.96258106059395,11.1076538474299,708182,1450,17.9096881323494
"01021","Chilton","AL",2021,518787,35.3933486156166,879138,499416,107558,32089,62684,25.4613831767347,5.50593579187989,733324,1662,25.3746172087267
"25019","Nantucket","MA",2021,438647,46.2963596684858,845275,425679,175090,116962,85833,12.2101672121789,1.60499061690643,876827,2537,53.7164477887563
"01103","Morgan","AL",2021,424155,48.2642919523641,529576,270952,42464,349218,87473,16.0173029708676,18.8293996732682,240220,2012,56.5566427446902
"26017","Bay","MI",2021,313281,39.8092962289229,146873,431488,202488,387228,41506,22.2830701281782,15.1360720256343,593158,1948,17.7337767230347
"26151","Sanilac","MI",2021,432717,44.6596896741539,4505,304703,156298,379161,42101,23.3733723242767,21.2866367795505,736717,1510,59.6018489124253
"01037","Coosa","AL",2021,244103,30.5440979171544,117394,223076,142520,302963,32238,8.46971994149499,19.8589676781558,549291,1105,25.5482054920867
"27043","Faribault","MN",2021,526778,37.5700829364359,698166,353316,178662,121437,95023,18.1556541775353,4.58423918578774,920132,2161,49.7807370289229
"27117","Pipestone","MN",2021,422902,43.4840333787724,600776,145126,71498,99784,83088,19.5231560571119,3.95254627335817,660656,1663,52.0107698999345
"27055","Houston","MN",2021,908947,32.0196488499641,135171,291337,262504,378359,73729,13.2957089645788,4.77558999555185,336498,2760,11.9109372515231
"27071","Koochiching","MN",2021,872564,46.9390037050471,478987,360465,212287,82724,54096,5.9385519195348,26.3433270785026,951612,2471,57.9884774424136
"28039","George","MS",2021,342410,49.6704309387133,221894,355488,37610,301391,89608,22.7608457219321,2.57034050999209,595918,2175,20.1992765092291
"28023","Clarke","MS",2021,920135,34.9189938930795,85683,49933,202737,144705,69113,28.6671550548635,24.5419298973866,896230,2653,39.3876938638277
"41067","Washington","OR",2021,980110,39.0210451046005,268988,127928,83656,7812,35662,16.0519516281784,9.39451786223799,922359,1908,36.258645253256
"55081","Monroe","WI",2021,171383,39.8259028606117,885001,207563,92238,140633,41600,20.8796601986978,27.0148164639249,866100,870,26.5962284430861
"55129","Washburn","WI",2021,81810,37.4500362202525,538308,435748,73666,290702,99213,23.8781852019019,23.3044037455693,339132,701,49.3867012578994
"55085","Oneida","WI",2021,999005,31.6347545897588,129291,496190,228718,393096,69032,19.4019535626285,13.5223900526762,119086,2179,34.6012966730632
"56025","Natrona","WY",2021,526092,36.8794458638877,736888,130597,11918,345495,30383,20.2468046522699,3.80756547208875,766545,1628,57.9070704896003
"13239","Quitman","GA",2021,154342,32.1377171762288,58938,257109,235056,71766,59976,23.3207474998198,5.1613558572717,348915,1400,37.8141211601906
"32029","Storey","NV",2021,555129,38.8908582972363,686762,30903,252516,34205,36472,11.194707006216,18.908611885272,270771,982,45.3384080459364
"51720","Norton","VA",2021,457046,32.426601164043,885429,119270,208160,73576,97358,13.8102311245166,5.39806035580114,311120,1608,45.0813625380397
"39013","Belmont","OH",2021,416251,46.864515542984,523835,322626,210311,361935,93086,5.82246977835894,15.2970758546144,481816,2041,54.2484287777916
"39135","Preble","OH",2021,317269,30.7265501981601,290620,409460,124470,182199,32735,9.04513020184822,11.1145632877015,238011,2842,10.9050397668034
"41071","Yamhill","OR",2021,563211,35.0157839106396,4083,362840,55385,82925,97415,22.6545557274949,17.8480029548518,706333,1088,56.461484383326
"42003","Allegheny","PA",2021,321732,31.767209735699,160618,284249,5654,388341,84625,27.2638365172315,20.7683052169159,263553,1351,43.4815508918837
"42005","Armstrong","PA",2021,130760,38.164375834167,609197,459739,131843,164110,90646,26.8097455275711,4.93093343451619,651665,1486,21.1586835817434
"42119","Union","PA",2021,802321,42.2898146277294,696105,400529,264109,296991,48838,6.83493519434705,28.1450292421505,518893,2191,42.9719435307197
"56009","Converse","WY",2021,946395,49.0228760847822,734667,226418,218986,187141,79940,6.17953296867199,26.4316090755165,447222,2821,42.0429200539365
"60050","Western","AS",2021,515645,39.9543218920007,465670,474441,119765,247753,60950,17.0439705380704,1.21113885892555,251492,2558,52.0521815540269
"60030","Rose Island","AS",2021,947710,45.3617474576458,60812,127175,93300,284641,85714,21.2519189587329,5.10922461748123,773030,2041,42.4414526112378
"72021","Bayamón","PR",2021,736465,37.2318902937695,214313,459737,41055,226441,64068,15.496781358961,27.6737283496186,762610,1546,44.4268991728313
"08085","Montrose","CO",2021,931406,31.208644467406,701505,430326,256200,28889,68863,29.4360825163312,29.8533775261603,838153,1563,35.2176537294872
"12115","Sarasota","FL",2021,668941,34.2056200793013,129583,467453,204641,294876,47119,15.7071768958122,17.2824102826416,209690,2706,26.8617808260024
"12021","Collier","FL",2021,520421,35.5782987875864,499682,24882,242440,156910,37002,14.457660804037,27.45253223693,700100,919,23.0464039626531
"39025","Clermont","OH",2021,128993,39.1167381359264,187601,121518,231170,399573,91325,14.7370811738074,23.9082891354337,661626,793,33.0825012899004
"39037","Darke","OH",2021,275958,40.30284171924,860099,24355,8865,58254,33401,10.4968703072518,25.8055975078605,621724,1922,53.2232830207795
"42077","Lehigh","PA",2021,283368,49.2686766758561,546360,292630,226789,58550,93971,19.4306752248667,25.0444735935889,158055,2618,32.4492687149905
"42037","Columbia","PA",2021,668445,31.7477849125862,615671,46482,276822,242157,74024,21.0648761841003,3.58340484090149,344482,644,40.6728949886747
"72051","Dorado","PR",2021,818313,42.3925977153704,172222,66003,131116,205782,80390,11.3955070683733,11.8904441432096,887332,2536,16.5899878158234
"72073","Jayuya","PR",2021,958650,43.2832504343241,29425,305160,23618,273588,60541,24.225365872262,27.3220234620385,849750,2868,26.9148556189612
"12099","Palm Beach","FL",2021,970794,36.9670843053609,38081,340432,94872,338658,31521,23.3688765915576,13.0466960999183,583535,1428,50.5434895423241
"12061","Indian River","FL",2021,439167,40.7096423069015,598636,39340,250683,102561,81502,8.51284176576883,3.79725177073851,278785,1724,36.8666944815777
"39093","Lorain","OH",2021,570079,41.8059843173251,408402,70867,56801,43751,93593,11.6326856322121,17.591452547349,811114,690,22.8539911122061
"39007","Ashtabula","OH",2021,731506,44.5627773879096,503085,212670,77795,245754,58440,27.7717006404418,20.7120829517953,978412,699,51.5796839399263
"45023","Chester","SC",2021,277943,37.6518244389445,672858,219477,239875,156184,81058,15.3623814473394,26.8531262967736,277848,2247,26.7922668391839
"45001","Abbeville","SC",2021,564240,46.8022686894983,776169,365151,125406,69398,62522,25.4400097078178,10.474316671025,718447,2071,52.9189886315726
"46035","Davison","SD",2021,871040,37.2319089295343,895330,243597,72593,151700,82309,10.961226078216,7.23997981287539,517996,1257,22.621634406969
"72059","Guayanilla","PR",2021,970282,31.1079939361662,544896,4469,229926,218726,75795,10.3542577545159,18.1346930935979,927441,1370,46.547833471559
"72075","Juana Díaz","PR",2021,340764,44.2915985547006,859671,127910,184979,387609,82174,14.4528257730417,18.3130256342702,376748,2881,54.4590680068359
"12059","Holmes","FL",2021,357415,46.501115350984,681045,28210,66256,172578,70195,9.88089201971889,27.445673472248,284603,1134,27.9955455940217
"17007","Boone","IL",2021,613859,42.6909992191941,671284,60548,233849,24715,60088,16.5690397389699,9.99500579433516,364622,642,43.1047092215158
"17049","Effingham","IL",2021,328576,38.5165406344458,253756,498494,67209,28615,45477,24.9873709119856,0.211291329469532,388509,2511,38.5857768845744
"31059","Fillmore","NE",2021,702483,32.9965664632618,679330,316209,286061,94589,58442,10.3315615397878,1.51055027497932,348532,738,48.4391534840688
"31121","Merrick","NE",2021,15059,30.8250560704619,602321,226556,190030,374246,47288,27.8837426519021,1.4759257575497,563913,2744,25.8475557691418
"31047","Dawson","NE",2021,43085,48.6587807908654,260945,402254,241708,245745,87838,13.5984812409151,26.1505991430022,318286,2820,57.0708470791578
"46097","Miner","SD",2021,864678,31.4821945503354,579042,457538,120873,343947,35904,16.1193338234443,24.936764552258,901216,2915,21.6565126809292
"46087","McCook","SD",2021,277947,30.8622622257099,435811,37843,268521,323464,87372,14.8606512416154,2.85713281715289,129576,2409,50.4844377771951
"46015","Brule","SD",2021,116650,37.8100824123248,833499,248953,162695,187895,39101,18.6465227173176,15.1063389773481,812412,1029,53.0181104573421
"46073","Jerauld","SD",2021,655588,46.406500809826,505106,129488,25782,102377,85758,29.572271911893,28.4520844020881,985404,1260,38.2326584565453
"72131","San Sebastián","PR",2021,404381,30.2460280060768,533050,446737,103308,351361,41549,8.95916927373037,6.0906042298302,114500,2855,24.8366146488115
"72011","Añasco","PR",2021,374248,49.4394441554323,563109,490194,168424,183121,32343,28.7509558268357,13.2390535064042,808128,1118,53.8884711591527
"17019","Champaign","IL",2021,518620,42.328716549091,700815,187956,219612,98007,56959,29.107284587808,8.24610091745853,524334,1589,56.2036358658224
"17013","Calhoun","IL",2021,394026,46.1162323830649,565956,336308,95355,224797,61306,19.8175679845735,11.6787990485318,106983,1543,42.5683362665586
"31181","Webster","NE",2021,760902,34.0755991730839,143618,435964,36963,97539,92797,24.8354730440769,17.0198500226252,655120,2422,43.2257317146286
"31163","Sherman","NE",2021,40053,40.6171524710953,337462,148341,159828,275684,50757,17.3514608480036,11.7508823401295,397927,2192,13.9849502965808
"31007","Banner","NE",2021,801526,45.8596469229087,307450,230227,76721,339475,65627,6.67236590641551,17.3520667408593,641202,2739,50.7813132740557
"31113","Logan","NE",2021,166302,43.5247014090419,710119,130883,203533,57604,99693,19.6103932114784,23.2847450464033,367385,2329,42.0259883068502
"46119","Sully","SD",2021,259974,33.8851166889071,267345,67321,217131,241299,35838,21.740853182273,15.269555139821,314064,838,16.1441445606761
"47133","Overton","TN",2021,428191,31.780701209791,107446,223501,265323,393308,47722,26.283724962268,18.7061340012588,661124,2562,31.2111847708002
"48157","Fort Bend","TX",2021,425693,36.1069875163957,309610,139020,157114,66994,78588,28.7302841094788,20.505357189104,238889,1889,36.0880085057579
"72099","Moca","PR",2021,877858,49.5731552410871,480110,17996,207841,213178,67728,18.2518503814936,22.859276002273,911255,1591,47.0025118230842
"72061","Guaynabo","PR",2021,45214,39.0909230522811,148746,97019,70885,235873,87457,8.7789459049236,3.92399640753865,294965,676,56.3885519420728
"17133","Monroe","IL",2021,638903,40.2085733739659,647551,388731,274918,359341,97451,28.7795451772399,29.1140144993551,385052,614,22.4089189223014
"17183","Vermilion","IL",2021,858739,35.0320750521496,55486,123082,265257,3869,43764,28.163384856889,7.32332969550043,970931,2468,48.1082119653001
"17107","Logan","IL",2021,938190,36.6353405965492,355164,215477,75433,217876,37580,7.00156581704505,23.4513702127151,159371,1502,46.4989680587314
"33013","Merrimack","NH",2021,935532,30.3089644387364,41295,342486,287908,47471,98640,6.51474408339709,14.3966919067316,115476,2179,15.0995738361962
"35005","Chaves","NM",2021,365636,30.9174356423318,792075,9460,26644,12822,37206,17.9064724605996,26.3592063635588,124338,2433,10.2113977796398
"36023","Cortland","NY",2021,720788,33.795496490784,731721,76342,114422,359419,61394,28.0873971770052,14.2502407799475,955428,832,51.4820475154556
"48013","Atascosa","TX",2021,598965,46.8398232804611,31565,393891,113989,247759,44895,17.3376497940626,28.7302498868667,132502,1573,36.7621623002924
"48121","Denton","TX",2021,515748,39.619804774411,383320,300471,283306,152002,46180,29.4071216904558,24.7753164893948,584168,1565,11.7967613996007
"48325","Medina","TX",2021,771930,35.3689736500382,807793,42509,37218,298574,86804,29.5878341374919,13.7968059070408,649444,1697,44.7545412834734
"72105","Naranjito","PR",2021,776502,38.0356176290661,501026,127776,2291,372809,49303,5.15924035105854,18.1303354678676,554497,557,33.782857763581
"72079","Lajas","PR",2021,583148,45.6894129049033,75850,240478,25267,261714,71983,15.9770396840759,1.98782183462754,780073,2340,35.3888186533004
"17199","Williamson","IL",2021,253770,48.5112094739452,241663,209408,120076,351516,31677,27.3067381477449,19.0260793268681,108758,765,59.0677012712695
"13111","Fannin","GA",2021,813163,32.1888116560876,405165,70443,24342,45533,34565,14.6206592628732,3.52678264724091,721907,2795,27.563188879285
"17177","Stephenson","IL",2021,427354,49.3865852290764,560956,67598,37467,232318,49234,22.587050126167,19.2155850701965,245979,1790,20.1716871839017
"36041","Hamilton","NY",2021,33269,42.5683591188863,47422,43416,179989,258563,63652,25.2415137609933,5.39682175498456,129950,682,28.7655470101163
"36097","Schuyler","NY",2021,348148,35.2504048636183,796345,109573,255871,164102,52144,12.7098513778765,20.4540829500183,104993,1224,34.520431633573
"36123","Yates","NY",2021,443215,40.1372393965721,82933,186780,212828,43255,94281,10.051881831605,2.1375208790414,953814,2490,48.9721665764228
"48027","Bell","TX",2021,726585,45.5979734612629,703572,88083,72962,350103,95778,24.8131826065946,22.6235703541897,950542,2345,57.7963263983838
"48049","Brown","TX",2021,969552,47.1129059977829,712161,466438,235344,7009,38637,27.4972254771274,9.1903924732469,820353,1686,37.6635516900569
"48231","Hunt","TX",2021,364250,36.79288264364,435083,73222,88479,112784,57187,27.9766679985914,24.1208787378855,243390,1328,31.5345361852087
"72057","Guayama","PR",2021,74536,45.0677698757499,704133,483641,243207,123708,56312,19.1895880689844,8.4532016934827,660169,1515,24.8852864396758
"72025","Caguas","PR",2021,505701,33.2181282062083,298023,40779,149037,346152,45741,11.7804576770868,5.0619979784824,824350,1675,41.2384124146774
"01083","Limestone","AL",2021,125010,43.8957491144538,716164,293526,92595,283165,56060,23.0184819211718,2.1935458551161,201134,2227,23.9478656114079
"04003","Cochise","AZ",2021,715103,34.8219838086516,549306,337471,118448,102372,88341,15.5418854800519,20.4451075661927,322454,2191,51.5156811941415
"04023","Santa Cruz","AZ",2021,703819,33.8137946277857,184123,134142,101183,338863,45726,19.1166110523045,16.4706326904707,135267,2560,29.5642930455506
"37183","Wake","NC",2021,474944,38.4700720291585,427658,455472,195870,44981,54792,25.0091434584465,0.259743486531079,954106,660,30.054196473211
"37151","Randolph","NC",2021,857187,31.8118662619963,370925,76138,274300,267585,62837,12.0163774013054,14.3461652984843,667229,2086,58.3199019334279
"48259","Kendall","TX",2021,477479,33.27056679409,124234,335819,186863,85143,95241,19.4425608334132,1.2140738312155,159157,2069,29.5828128722496
"48233","Hutchinson","TX",2021,478291,31.2160061905161,254019,462985,61551,13776,53994,23.928314949153,3.54437754722312,375500,2238,10.0825609778985
"48207","Haskell","TX",2021,582941,35.7653376134112,56339,168428,94744,120490,86173,6.41150997951627,29.0871690306813,901804,711,35.7997131440789
"48099","Coryell","TX",2021,242179,49.5792703749612,26001,144673,281071,255068,82147,12.4632671137806,4.63025999022648,752215,846,37.9596625594422
"72029","Canóvanas","PR",2021,539155,38.9468578109518,43218,76319,252755,148507,81280,21.0267475643195,20.7877416070551,960906,1811,35.9596065967344
"72041","Cidra","PR",2021,201340,48.9007319137454,452159,280599,288705,277589,86639,9.48201996623538,10.3237883630209,545861,2171,55.0314907706343
"04011","Greenlee","AZ",2021,908600,46.8798140855506,84474,178510,165900,62843,45643,15.856575233629,3.41467314166948,797161,1165,12.8187176445499
"05113","Polk","AR",2021,185185,33.4722187835723,515994,195649,122201,28722,79028,22.9719571198802,22.636622346472,342678,2734,25.7874235301279
"37061","Duplin","NC",2021,973423,48.40490790084,81659,240069,152519,30448,72952,20.0265793199651,19.3621904728934,621339,1167,30.2450079843402
"37035","Catawba","NC",2021,361461,47.427493580617,619260,40181,20640,157132,55583,28.6770639137831,26.5065832645632,665468,934,31.166324603837
"48183","Gregg","TX",2021,171567,32.484353329055,890720,184306,82198,153076,87681,12.1003591583576,27.6012679142877,838224,1383,30.1646793168038
"48101","Cottle","TX",2021,846407,43.3405106607825,592189,345120,213745,169592,94339,29.1763091122266,27.3836505878717,689640,2945,19.4257078249939
"48193","Hamilton","TX",2021,752496,46.9414331810549,679055,351786,106392,370858,80737,14.7509202547371,12.940735782031,904790,1399,39.3736041872762
"48437","Swisher","TX",2021,995535,34.4822824560106,762412,451351,45217,48220,89479,5.29732108814642,9.09195338375866,169429,1431,53.731696519535
"48125","Dickens","TX",2021,732127,44.0061232773587,449006,119621,24696,38895,81239,24.6896371431649,3.39719357667491,556471,1841,54.1698093549348
"72139","Trujillo Alto","PR",2021,881683,47.9463856341317,239891,193801,31214,178867,70060,22.5476163625717,1.19471403071657,596614,2502,38.6912399926223
"72063","Gurabo","PR",2021,488695,44.9370273761451,527641,298640,247961,145417,80639,29.3318890105002,23.3638038765639,835747,1234,53.2356787961908
"05005","Baxter","AR",2021,979069,41.025825147517,698265,177094,38303,350566,33311,5.11740472400561,3.74247442698106,107757,1494,34.2967975907959
"06075","San Francisco","CA",2021,196430,39.7688551340252,395661,474324,62523,168068,51313,20.933125797892,0.695046130567789,954942,1659,11.5481658279896
"06027","Inyo","CA",2021,853087,31.8454476678744,848058,225174,232954,338050,93465,17.8806412685663,9.3883485160768,858956,981,55.6062235753052
"06061","Placer","CA",2021,707155,30.3467388125136,465012,452409,296256,246533,76884,23.2885315502062,11.6197537025437,480442,502,10.6555398344062
"37107","Lenoir","NC",2021,762625,41.0418441379443,795387,308563,70034,146430,66127,11.2582828046288,8.82369001396,347976,2246,51.6052990709431
"38089","Stark","ND",2021,625709,36.6190051333979,773243,246726,210135,89204,38145,13.0941495136358,12.4907062388957,949170,1896,47.8800973063335
"48445","Terry","TX",2021,351790,47.8520832955837,871259,282604,219700,232905,55358,6.05906851240434,0.944109836127609,734706,1322,21.0645617009141
"48425","Somervell","TX",2021,305956,35.4580620490015,476396,190253,123220,138303,90457,17.2931844438426,10.1193527597934,277750,1608,19.8572622402571
"48069","Castro","TX",2021,690159,47.238020026125,209839,83172,156187,298700,61671,29.0487533505075,10.6940413545817,125928,2353,37.5966347428039
"48175","Goliad","TX",2021,617432,31.6925045941025,139256,218590,130825,237762,79101,13.0785983242095,8.12488373368979,192654,957,43.6071336991154
"48235","Irion","TX",2021,193300,40.0872111087665,701886,467202,162823,149536,68365,28.3370547357481,6.05012707645074,722918,2781,48.6629210785031
"48107","Crosby","TX",2021,697152,45.047237155959,336345,177541,76136,294291,96032,10.9410769899841,0.622004955075681,842755,2639,35.5574619281106
"48413","Schleicher","TX",2021,418944,40.5546901375055,17981,305166,120685,70771,46333,28.9643954671919,27.0408388366923,107855,2988,24.8035281803459
"49041","Sevier","UT",2021,991528,38.8084393879399,146686,211491,219949,52287,59406,9.10102608148009,15.9130011918023,332709,1104,17.7236563083716
"72109","Patillas","PR",2021,367309,42.371275126934,118954,91697,182248,27665,49590,21.1500433518086,21.6924544097856,540825,2398,20.5066606658511
"72153","Yauco","PR",2021,530212,39.8964473046362,711308,137089,33933,227830,64309,12.6849500241224,29.0296537731774,324803,1498,15.0200133468024
"06035","Lassen","CA",2021,401753,35.8593956381083,687485,132102,263723,257990,53129,25.3390722977929,20.0736073893495,822624,657,36.6311068669893
"06029","Kern","CA",2021,164520,33.8506545405835,86596,243795,182192,338150,49292,20.8247442741413,29.4462772691622,920259,2091,56.4159288909286
"38015","Burleigh","ND",2021,870948,43.2726878905669,761711,176980,228730,167438,76187,5.18036278779618,1.00491794524714,848656,2008,39.3666303157806
"38047","Logan","ND",2021,894891,40.6238022632897,437962,253814,77861,344186,69936,21.472871019505,1.27804989460856,694990,1375,24.0927203814499
"38043","Kidder","ND",2021,232889,40.9146113786846,730793,409743,118114,258680,98737,6.60557483904995,27.7765017701313,304965,1913,33.909469996579
"49001","Beaver","UT",2021,530406,30.2631077729166,726077,360399,196374,129514,48415,5.91740310308523,12.2317461809143,817221,1670,35.528412964195
"50023","Washington","VT",2021,572800,43.2420185487717,720071,326886,1722,335524,86418,9.62321192608215,26.9032363663428,483310,1566,33.771686211694
"50015","Lamoille","VT",2021,6513,32.386122061871,181131,40913,237530,191514,47792,9.12165352609009,9.45598440477625,601205,1210,22.2802785248496
"72001","Adjuntas","PR",2021,386846,32.7285972097889,15677,181106,103273,108194,64754,15.9906818775926,3.33431997103617,406704,1861,36.5729434788227
"72145","Vega Baja","PR",2021,244710,47.443855390884,779449,68362,282524,236665,38145,8.92765220021829,7.78824745444581,606480,1784,49.9702648399398
"08007","Archuleta","CO",2021,456524,30.4963845899329,651544,408653,265414,32623,85075,8.50202370318584,17.843514662236,836112,1151,27.3066952847876
"08103","Rio Blanco","CO",2021,742915,41.5292359609157,724325,384102,1889,92535,88366,24.7171168401837,24.1894074669108,691189,1689,36.6650935751386
"08075","Logan","CO",2021,967606,35.8018439216539,851351,203175,105509,244345,42518,24.640868040733,20.3810887690634,974166,976,38.3639970351942
"39003","Allen","OH",2021,416598,32.918755300343,604176,496262,259098,141596,99035,12.900321186753,28.3876386727206,256235,824,26.7703447514214
"39137","Putnam","OH",2021,867085,46.3649630174041,502113,398501,182981,125305,93401,5.12041097506881,29.3106467323378,644814,1026,41.0870939516462
"39139","Richland","OH",2021,125613,40.4696052474901,192977,108256,91300,241416,77648,8.18482990842313,22.8534812433645,759254,2578,54.0598998218775
"39011","Auglaize","OH",2021,478098,30.5582664255053,130412,27296,236204,315540,98331,8.26043286477216,11.1570286704227,125791,2338,56.9586393330246
"51135","Nottoway","VA",2021,665004,47.287628389895,342886,276888,180956,299714,66593,10.3318613849115,28.7641783431172,458186,623,37.784781542141
"51790","Staunton","VA",2021,702686,32.0858833799139,635417,221104,275055,374180,49958,10.6832052592654,1.82502024108544,611962,1150,32.5127790006809
"51670","Hopewell","VA",2021,329002,35.727706560865,433893,20349,74231,142755,56248,16.8686153029557,7.29829715564847,455415,2503,32.0135585987009
"72055","Guánica","PR",2021,235094,49.0248402394354,769757,246897,44880,60853,47748,16.1519986472558,24.942783289589,913747,652,21.6845932672732
"72133","Santa Isabel","PR",2021,186165,34.4463374326006,533056,8207,238927,325031,35637,14.5980319136288,11.1301734158769,656971,974,59.1817391244695
"09160","Northwest Hills","CT",2021,755660,33.3025314519182,115632,54093,104696,165858,79869,25.2535753196571,8.26162970624864,987782,2742,18.2606812822632
"38013","Burke","ND",2021,297065,44.2120940797031,268244,242241,289109,145514,34104,28.4088269469794,26.216451684013,751417,1273,54.4346948293969
"38079","Rolette","ND",2021,210626,30.5338791338727,364420,215659,72963,396726,82631,18.6693680484314,3.63671907456592,421987,1627,11.7240920336917
